trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
705,False,"{'a': 0.001, 'e': 0.494602929967057}",30,0,-19.300491900668217,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",1
706,False,"{'a': 0.001, 'e': 0.4941085742561417}",30,8,-10.8428324000163,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
707,False,"{'a': 0.001, 'e': 0.4936147126538418}",20,0,-33.76902261991407,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
708,False,"{'a': 0.001, 'e': 0.49312134466629576}",25,12,-30.451984620876647,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
709,False,"{'a': 0.001, 'e': 0.49262846980013547}",30,10,-27.35364852551048,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
710,False,"{'a': 0.001, 'e': 0.492136087562486}",35,1,-67.11561781314073,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 1}",1
711,False,"{'a': 0.001, 'e': 0.4916441974609651}",20,0,-15.099584712513964,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
712,False,"{'a': 0.001, 'e': 0.49115279900368264}",30,0,-115.93839696862761,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
713,False,"{'a': 0.001, 'e': 0.4906618916992401}",20,14,7.916485458135885,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.001, 'e': 0.4901714750567302}",25,3,15.372085183741312,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
715,False,"{'a': 0.001, 'e': 0.4896815485857362}",30,0,-61.9040728858181,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
716,False,"{'a': 0.001, 'e': 0.48919211179633154}",35,13,15.593449721107165,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.001, 'e': 0.4887031641990795}",25,4,-3.4112093420005474,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
718,False,"{'a': 0.001, 'e': 0.4882147053050323}",20,0,-42.741076751606165,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
719,False,"{'a': 0.001, 'e': 0.4877267346257312}",30,14,-63.62475833058266,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
720,False,"{'a': 0.001, 'e': 0.48723925167320525}",20,9,-49.25644522069415,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
721,False,"{'a': 0.001, 'e': 0.4867522559599717}",20,0,-22.126014084132397,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
722,False,"{'a': 0.001, 'e': 0.4862657469990346}",25,0,-63.032044513783774,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
723,False,"{'a': 0.001, 'e': 0.485779724303885}",20,15,8.910984417781023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.001, 'e': 0.4852941873885002}",20,0,20.027212843696486,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.001, 'e': 0.48480913576734325}",20,10,-12.758714987619143,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
726,False,"{'a': 0.001, 'e': 0.48432456895536247}",20,0,-69.71108696488989,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
727,False,"{'a': 0.001, 'e': 0.483840486467991}",20,0,-50.03303114522585,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
728,False,"{'a': 0.001, 'e': 0.48335688782114633}",25,13,2.583285047389076,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.001, 'e': 0.48287377253122976}",25,0,-24.941735900696248,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
730,False,"{'a': 0.001, 'e': 0.4823911401151259}",20,10,-7.263140341154923,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.001, 'e': 0.48190899009020244}",30,18,-74.8630781612636,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
732,False,"{'a': 0.001, 'e': 0.4814273219743092}",20,6,-33.3583961205142,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
733,False,"{'a': 0.001, 'e': 0.480946135285778}",30,22,-30.603997594925087,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
734,False,"{'a': 0.001, 'e': 0.48046542954342225}",30,13,6.5501173180044905,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.001, 'e': 0.479985204266536}",20,3,-1.5829561165157948,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
736,False,"{'a': 0.001, 'e': 0.4795054589748941}",25,12,-23.399899496836014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
737,False,"{'a': 0.001, 'e': 0.4790261931887511}",20,15,10.797678487318864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.001, 'e': 0.4785474064288412}",25,1,14.926196747983479,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.001, 'e': 0.4780690982163776}",25,3,-44.050202821554706,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
740,False,"{'a': 0.001, 'e': 0.4775912680730521}",25,13,-71.05281187034603,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
741,False,"{'a': 0.001, 'e': 0.4771139155210344}",30,16,-37.96013832209964,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
742,False,"{'a': 0.001, 'e': 0.47663704008297203}",25,0,-46.919688339267566,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
743,False,"{'a': 0.001, 'e': 0.4761606412819894}",20,0,-65.85152669129025,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
744,False,"{'a': 0.001, 'e': 0.4756847186416878}",35,21,0.04801240541943819,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.001, 'e': 0.47520927168614446}",30,13,1.8704971804466066,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.001, 'e': 0.4747342999399124}",20,0,-0.04659985074723649,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
747,False,"{'a': 0.001, 'e': 0.4742598029280199}",25,14,5.404949923219246,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.001, 'e': 0.4737857801759698}",20,8,11.957715874625645,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.001, 'e': 0.4733122312097393}",20,0,-138.87936830169798,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
750,False,"{'a': 0.001, 'e': 0.47283915555577954}",35,12,-2.5747041496583325,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.001, 'e': 0.4723665527410147}",25,4,-51.740899869024254,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
752,False,"{'a': 0.001, 'e': 0.471894422292842}",20,5,-21.051190621657796,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
753,False,"{'a': 0.001, 'e': 0.4714227637391309}",20,14,-45.53303607737234,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
754,False,"{'a': 0.001, 'e': 0.4709515766082228}",30,5,-91.231874711299,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
755,False,"{'a': 0.001, 'e': 0.47048086042893056}",30,10,-44.4022709242342,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
756,False,"{'a': 0.001, 'e': 0.47001061473053796}",20,14,12.246020862605477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.001, 'e': 0.46954083904279925}",25,8,-39.421923771432496,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
758,False,"{'a': 0.001, 'e': 0.4690715328959387}",20,0,-47.88973106384169,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
759,False,"{'a': 0.001, 'e': 0.46860269582065023}",20,13,-10.605639578035678,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.001, 'e': 0.4681343273480965}",20,0,-9.84087730384663,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
761,False,"{'a': 0.001, 'e': 0.46766642700990924}",35,15,16.539708376494843,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
762,False,"{'a': 0.001, 'e': 0.4671989943381879}",20,12,4.579630370778332,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.001, 'e': 0.46673202886549986}",25,8,-122.19541075288346,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
764,False,"{'a': 0.001, 'e': 0.46626553012487953}",20,16,7.859432774069626,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.001, 'e': 0.46579949764982825}",25,2,-7.461192931021806,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
766,False,"{'a': 0.001, 'e': 0.4653339309743134}",30,20,-2.682543908725669,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.001, 'e': 0.46486882963276827}",20,0,-23.297812023126337,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
768,False,"{'a': 0.001, 'e': 0.46440419316009157}",20,10,-3.4965304884358055,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
769,False,"{'a': 0.001, 'e': 0.4639400210916467}",20,14,10.458875306385597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.001, 'e': 0.4634763129632616}",25,13,-51.424838866892046,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
771,False,"{'a': 0.001, 'e': 0.46301306831122807}",30,7,-20.991247279969706,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
772,False,"{'a': 0.001, 'e': 0.4625502866723014}",20,2,26.960771555966883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.001, 'e': 0.4620879675837}",25,20,8.256482841242835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.001, 'e': 0.4616261105831047}",25,7,-39.707193994581985,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 0}",1
775,False,"{'a': 0.001, 'e': 0.4611647152086584}",30,0,-87.28108625864637,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",1
776,False,"{'a': 0.001, 'e': 0.4607037809989658}",25,0,-51.03247768058417,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
777,False,"{'a': 0.001, 'e': 0.46024330749309256}",20,0,-58.93428414517716,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
778,False,"{'a': 0.001, 'e': 0.4597832942305652}",20,8,-29.2813516866325,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
779,False,"{'a': 0.001, 'e': 0.45932374075137034}",20,9,-26.143024936480554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.001, 'e': 0.4588646465959545}",20,13,-29.002091586979247,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.001, 'e': 0.4584060113052235}",20,0,2.7596650811676295,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
782,False,"{'a': 0.001, 'e': 0.45794783442054204}",20,0,-65.9208840391035,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
783,False,"{'a': 0.001, 'e': 0.45749011548373314}",30,0,-50.75840950397492,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
784,False,"{'a': 0.001, 'e': 0.4570328540370779}",25,16,-24.449336482412455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
785,False,"{'a': 0.001, 'e': 0.4565760496233147}",25,7,-60.79156591789217,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 1}",1
786,False,"{'a': 0.001, 'e': 0.4561197017856392}",25,1,-24.425543536691464,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
787,False,"{'a': 0.001, 'e': 0.4556638100677035}",20,11,-37.228421456518724,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
788,False,"{'a': 0.001, 'e': 0.45520837401361586}",20,9,14.254506764110895,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.001, 'e': 0.45475339316794017}",20,0,-53.64064750581423,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
790,False,"{'a': 0.001, 'e': 0.4542988670756955}",20,0,-52.834704898615534,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
791,False,"{'a': 0.001, 'e': 0.45384479528235583}",25,12,-12.525573524946747,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
792,False,"{'a': 0.001, 'e': 0.4533911773338492}",20,0,-17.69526380003205,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
793,False,"{'a': 0.001, 'e': 0.4529380127765577}",20,4,-59.54536752955315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
794,False,"{'a': 0.001, 'e': 0.4524853011573167}",25,14,-16.393029788606896,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
795,False,"{'a': 0.001, 'e': 0.45203304202341466}",25,12,-22.536653606237767,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
796,False,"{'a': 0.001, 'e': 0.4515812349225922}",20,9,-47.21351388630005,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
797,False,"{'a': 0.001, 'e': 0.45112987940304233}",20,11,7.65130354577676,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.001, 'e': 0.4506789750134095}",20,1,-0.056430736173953555,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.001, 'e': 0.45022852130278923}",20,16,8.689478417239656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.001, 'e': 0.44977851782072775}",20,1,-21.59405123499358,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
801,False,"{'a': 0.001, 'e': 0.44932896411722156}",20,10,-24.26950010040051,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
802,False,"{'a': 0.001, 'e': 0.448879859742717}",25,13,-43.234762945610704,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
803,False,"{'a': 0.001, 'e': 0.4484312042481095}",25,15,-0.6396230629480542,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.001, 'e': 0.44798299718474366}",30,18,2.4919017439930133,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.001, 'e': 0.44753523810441237}",20,0,-71.63022844224622,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
806,False,"{'a': 0.001, 'e': 0.4470879265593564}",20,10,14.6219943884077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.001, 'e': 0.44664106210226434}",25,1,-17.08971588450631,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
808,False,"{'a': 0.001, 'e': 0.44619464428627154}",20,11,13.782714065413508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.001, 'e': 0.4457486726649602}",30,0,-80.39718413242619,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
810,False,"{'a': 0.001, 'e': 0.4453031467923587}",20,9,-45.09372731541296,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
811,False,"{'a': 0.001, 'e': 0.4448580662229411}",30,13,-12.834715082716508,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
812,False,"{'a': 0.001, 'e': 0.4444134305116268}",20,0,-31.041802474100685,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",1
813,False,"{'a': 0.001, 'e': 0.44396923921378006}",20,4,-78.36971605738515,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
814,False,"{'a': 0.001, 'e': 0.4435254918852095}",20,7,7.523719905569884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.001, 'e': 0.44308218808216776}",20,4,15.022320735929114,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.001, 'e': 0.4426393273613511}",30,20,-2.0892565837336727,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.001, 'e': 0.44219690927989863}",20,8,7.587490192810055,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.001, 'e': 0.4417549333953923}",35,0,-28.888526540157176,"{0: 28, 1: 2, 2: 5, 3: 0, 4: 0}",0
819,False,"{'a': 0.001, 'e': 0.44131339926585617}",30,10,-18.635795076965962,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
820,False,"{'a': 0.001, 'e': 0.4408723064497561}",20,0,-45.214532017196326,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
821,False,"{'a': 0.001, 'e': 0.44043165450599925}",25,13,1.7570188102358824,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.001, 'e': 0.43999144299393356}",25,17,12.308192876134418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.001, 'e': 0.43955167147334756}",20,9,-3.8458410799481975,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
824,False,"{'a': 0.001, 'e': 0.43911233950446965}",20,16,4.604288479053623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.001, 'e': 0.4386734466479678}",25,0,-71.43357962812152,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
826,False,"{'a': 0.001, 'e': 0.4382349924649492}",30,7,-10.737588861103688,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.001, 'e': 0.4377969765169596}",30,8,-110.62152043147196,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 2}",1
828,False,"{'a': 0.001, 'e': 0.437359398365983}",25,0,-33.93001817174049,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
829,False,"{'a': 0.001, 'e': 0.43692225757444114}",25,12,3.2208533257675542,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.001, 'e': 0.4364855537051933}",20,6,-53.05046011928836,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
831,False,"{'a': 0.001, 'e': 0.43604928632153556}",25,3,23.47497699007503,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.001, 'e': 0.43561345498720044}",25,16,4.568904693457906,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.001, 'e': 0.43517805926635666}",20,13,9.235140688556644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.001, 'e': 0.43474309872360845}",25,0,-13.160461043733143,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
835,False,"{'a': 0.001, 'e': 0.4343085729239951}",20,12,-40.608824821352485,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
836,False,"{'a': 0.001, 'e': 0.4338744814329909}",25,2,-39.00591428594157,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
837,False,"{'a': 0.001, 'e': 0.4334408238165043}",20,0,-28.70422057373001,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
838,False,"{'a': 0.001, 'e': 0.43300759964087765}",30,0,-11.147030754593597,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
839,False,"{'a': 0.001, 'e': 0.43257480847288665}",25,0,-25.493915952712403,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
840,False,"{'a': 0.001, 'e': 0.43214244987974026}",35,27,2.4767713868399284,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.001, 'e': 0.43171052342907973}",25,15,6.901740489290601,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.001, 'e': 0.43127902868897855}",20,0,-21.65450404079128,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
843,False,"{'a': 0.001, 'e': 0.43084796522794205}",20,0,-27.820788718655425,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
844,False,"{'a': 0.001, 'e': 0.43041733261490667}",20,9,13.252954957599428,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.001, 'e': 0.4299871304192398}",20,15,4.482609612286517,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.001, 'e': 0.42955735821073915}",30,22,3.210105147962536,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.001, 'e': 0.42912801555963254}",25,17,-3.5629736729486057,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.001, 'e': 0.42869910203657724}",20,14,10.102717358266867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.001, 'e': 0.4282706172126597}",25,7,19.29762711373175,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.001, 'e': 0.427842560659395}",20,16,5.30432206908341,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.001, 'e': 0.4274149319487267}",20,0,-63.745770288326106,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
852,False,"{'a': 0.001, 'e': 0.4269877306530259}",25,20,9.017731123121212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.001, 'e': 0.4265609563450914}",25,0,-45.79800737569695,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
854,False,"{'a': 0.001, 'e': 0.4261346085981487}",25,0,-104.19139024915142,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
855,False,"{'a': 0.001, 'e': 0.4257086869858502}",30,0,16.867187750539703,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
856,False,"{'a': 0.001, 'e': 0.42528319108227414}",25,7,-6.1979337694584125,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.001, 'e': 0.42485812046192456}",25,3,-75.92129958652319,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 1}",1
858,False,"{'a': 0.001, 'e': 0.4244334746997309}",30,1,-97.38359702800076,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 3}",1
859,False,"{'a': 0.001, 'e': 0.4240092533710473}",20,5,-0.7141674714614628,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
860,False,"{'a': 0.001, 'e': 0.4235854560516524}",25,0,-77.26146765876248,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
861,False,"{'a': 0.001, 'e': 0.4231620823177488}",30,21,6.321587217399712,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.001, 'e': 0.42273913174596284}",30,19,21.88623742666403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.001, 'e': 0.42231660391334386}",25,13,-14.282937991521349,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
864,False,"{'a': 0.001, 'e': 0.4218944983973639}",30,21,11.819287709139184,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.001, 'e': 0.42147281477591764}",30,15,-28.109821543324173,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.001, 'e': 0.4210515526273212}",20,15,-1.5016204333430816,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.001, 'e': 0.42063071153031245}",20,13,-12.751839604063896,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.001, 'e': 0.4202102910640503}",20,9,13.41246262715661,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.001, 'e': 0.41979029080811425}",25,5,-51.74117598107675,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
870,False,"{'a': 0.001, 'e': 0.41937071034250395}",25,0,-34.6439357471166,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
871,False,"{'a': 0.001, 'e': 0.418951549247639}",25,3,-18.305311116280578,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
872,False,"{'a': 0.001, 'e': 0.41853280710435814}",20,4,-29.910866623368968,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
873,False,"{'a': 0.001, 'e': 0.41811448349391933}",20,10,-4.699566275351049,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
874,False,"{'a': 0.001, 'e': 0.4176965779979988}",25,11,14.228263564552227,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.001, 'e': 0.41727909019869114}",20,11,-7.620572692774074,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
876,False,"{'a': 0.001, 'e': 0.4168620196785084}",20,12,-38.75455600242721,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
877,False,"{'a': 0.001, 'e': 0.41644536602038007}",25,11,-51.24881739839066,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
878,False,"{'a': 0.001, 'e': 0.4160291288076525}",20,0,-84.82358530582135,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
879,False,"{'a': 0.001, 'e': 0.4156133076240884}",25,15,-1.0184645247168276,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.001, 'e': 0.4151979020538666}",25,15,6.973744950335201,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.001, 'e': 0.4147829116815814}",30,0,-17.130508620907293,"{0: 26, 1: 2, 2: 0, 3: 2, 4: 0}",0
882,False,"{'a': 0.001, 'e': 0.41436833609224244}",25,15,-43.96608239268058,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
883,False,"{'a': 0.001, 'e': 0.4139541748712741}",25,18,1.8326830252203576,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.001, 'e': 0.41354042760451515}",25,12,-54.36161225955647,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
885,False,"{'a': 0.001, 'e': 0.4131270938782182}",25,7,5.715546456672911,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.001, 'e': 0.41271417327904963}",25,0,-113.14718028493692,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
887,False,"{'a': 0.001, 'e': 0.41230166539408875}",25,15,-8.612118614729532,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
888,False,"{'a': 0.001, 'e': 0.4118895698108276}",25,10,10.778983056435859,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
